calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
711,55.0,Dinner,43.0,"{'@type': 'NutritionInformation', 'calories': '711 calories', 'fatContent': '43 grams fat', 'saturatedFatContent': '25 grams saturated fat', 'carbohydrateContent': '55 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '24 grams protein', 'sodiumContent': '2 milligram of sodium'}",24.0,0.1,0.1,bbcgoodfood,Cheese & piccalilli tart,https://www.bbcgoodfood.com/recipes/cheese-piccalilli-tart
533,72.0,Dessert,24.0,"{'@type': 'NutritionInformation', 'calories': '533 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '72 grams carbohydrates', 'sugarContent': '48 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Berry & chocolate loaded cookies,https://www.bbcgoodfood.com/recipes/berry-chocolate-loaded-cookies
785,43.0,"Main course, Snack",52.0,"{'@type': 'NutritionInformation', 'calories': '785 calories', 'fatContent': '52 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '43 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '35 grams protein', 'sodiumContent': '3.8 milligram of sodium'}",35.0,0.1,0.1,bbcgoodfood,Easy scotch eggs,https://www.bbcgoodfood.com/recipes/scotch-eggs-0
19,4.0,"Afternoon tea, Drink",0.1,"{'@type': 'NutritionInformation', 'calories': '19 calories', 'fatContent': '0.1 grams fat', 'carbohydrateContent': '4 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '0.5 grams fiber', 'proteinContent': '0.2 grams protein'}",0.2,0.1,0.1,bbcgoodfood,Lemon & ginger tea,https://www.bbcgoodfood.com/recipes/lemon-ginger-tea
558,67.0,"Afternoon tea, Dessert",30.0,"{'@type': 'NutritionInformation', 'calories': '558 calories', 'fatContent': '30 grams fat', 'saturatedFatContent': '19 grams saturated fat', 'carbohydrateContent': '67 grams carbohydrates', 'sugarContent': '57 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Butterfly cupcakes,https://www.bbcgoodfood.com/recipes/butterfly-cupcakes
265,12.0,"Afternoon tea, Buffet, Lunch, Snack, Supper",21.0,"{'@type': 'NutritionInformation', 'calories': '265 calories', 'fatContent': '21 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '12 grams carbohydrates', 'sugarContent': '3 grams sugar', 'proteinContent': '5 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Egg & bacon brioche soldiers,https://www.bbcgoodfood.com/recipes/egg-bacon-brioche-soldiers
504,48.0,"Afternoon tea, Treat",32.0,"{'@type': 'NutritionInformation', 'calories': '504 calories', 'fatContent': '32 grams fat', 'saturatedFatContent': '16 grams saturated fat', 'carbohydrateContent': '48 grams carbohydrates', 'sugarContent': '33 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.64 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Double chocolate loaf cake,https://www.bbcgoodfood.com/recipes/double-chocolate-loaf-cake
326,27.0,"Buffet, Lunch, Snack",20.0,"{'@type': 'NutritionInformation', 'calories': '326 calories', 'fatContent': '20 grams fat', 'saturatedFatContent': '8 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '1 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Vegan sausage rolls,https://www.bbcgoodfood.com/recipes/vegan-sausage-rolls
326,43.0,"Afternoon tea, Dessert, Treat",16.0,"{'@type': 'NutritionInformation', 'calories': '326 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '43 grams carbohydrates', 'sugarContent': '29 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Upside-down peach sponge,https://www.bbcgoodfood.com/recipes/upside-down-peach-sponge
116,8.0,"Afternoon tea, Treat",8.0,"{'@type': 'NutritionInformation', 'calories': '116 calories', 'fatContent': '8 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '8 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '4 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Egg mayo sandwich,https://www.bbcgoodfood.com/recipes/just-egg-sandwiches
90,15.0,"Afternoon tea, Brunch, Buffet, Snack, Treat",3.0,"{'@type': 'NutritionInformation', 'calories': '90 calories', 'fatContent': '3 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '15 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '2 grams protein', 'sodiumContent': '0.22 milligram of sodium'}",2.0,0.1,0.1,bbcgoodfood,Griddle scones with honey,https://www.bbcgoodfood.com/recipes/griddle-scones-honey
130,15.0,"Afternoon tea, Lunch, Snack, Treat",6.0,"{'@type': 'NutritionInformation', 'calories': '130 calories', 'fatContent': '6 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '15 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.36 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Cheddar scones,https://www.bbcgoodfood.com/recipes/cheddar-scones
231,48.0,"Afternoon tea, Treat",4.0,"{'@type': 'NutritionInformation', 'calories': '231 calories', 'fatContent': '4 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '48 grams carbohydrates', 'sugarContent': '33 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.27 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Fruity teacake,https://www.bbcgoodfood.com/recipes/fruity-teacake
119,6.0,"Afternoon tea, Starter, Treat",8.0,"{'@type': 'NutritionInformation', 'calories': '119 calories', 'fatContent': '8 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '6 grams carbohydrates', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.38 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Summer sausage rolls,https://www.bbcgoodfood.com/recipes/summer-sausage-rolls
740,57.0,"Afternoon tea, Dessert",51.0,"{'@type': 'NutritionInformation', 'calories': '740 calories', 'fatContent': '51 grams fat', 'saturatedFatContent': '27 grams saturated fat', 'carbohydrateContent': '57 grams carbohydrates', 'sugarContent': '37 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '13 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",13.0,0.1,0.1,bbcgoodfood,Bakewell cheesecake,https://www.bbcgoodfood.com/recipes/bakewell-cheesecake
641,53.0,"Afternoon tea, Dessert, Treat",45.0,"{'@type': 'NutritionInformation', 'calories': '641 calories', 'fatContent': '45 grams fat', 'saturatedFatContent': '27 grams saturated fat', 'carbohydrateContent': '53 grams carbohydrates', 'sugarContent': '31 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Apple crumble & custard cupcakes,https://www.bbcgoodfood.com/recipes/apple-crumble-custard-cupcakes
188,23.0,"Afternoon tea, Treat",11.0,"{'@type': 'NutritionInformation', 'calories': '188 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '23 grams carbohydrates', 'sugarContent': '9 grams sugar', 'proteinContent': '2 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",2.0,0.1,0.1,bbcgoodfood,Shortbread recipe,https://www.bbcgoodfood.com/recipes/shortbread-recipe
278,42.0,"Afternoon tea, Treat",12.0,"{'@type': 'NutritionInformation', 'calories': '278 calories', 'fatContent': '12 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '42 grams carbohydrates', 'sugarContent': '26 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Lemon bars,https://www.bbcgoodfood.com/recipes/lemon-bars
136,9.0,"Buffet, Canapes",10.0,"{'@type': 'NutritionInformation', 'calories': '136 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '9 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '4 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Mini sausage rolls,https://www.bbcgoodfood.com/recipes/mini-sausage-rolls
217,33.0,"Afternoon tea, Treat",7.0,"{'@type': 'NutritionInformation', 'calories': '217 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '33 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.68 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Lemonade scones,https://www.bbcgoodfood.com/recipes/lemonade-scones
486,47.0,Dessert,30.0,"{'@type': 'NutritionInformation', 'calories': '486 calories', 'fatContent': '30 grams fat', 'saturatedFatContent': '18 grams saturated fat', 'carbohydrateContent': '47 grams carbohydrates', 'sugarContent': '39 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Maracuja (Passion fruit mousse traybake),https://www.bbcgoodfood.com/recipes/maracuja-passion-fruit-mousse-traybake
207,21.0,"Afternoon tea, Snack, Treat",11.0,"{'@type': 'NutritionInformation', 'calories': '207 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '21 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Cheddar & sage scones,https://www.bbcgoodfood.com/recipes/cheddar-sage-scones
597,51.0,"Afternoon tea, Treat",43.0,"{'@type': 'NutritionInformation', 'calories': '597 calories', 'fatContent': '43 grams fat', 'saturatedFatContent': '25 grams saturated fat', 'carbohydrateContent': '51 grams carbohydrates', 'sugarContent': '32 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.74 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Chocolate caramel cake,https://www.bbcgoodfood.com/recipes/chocolate-caramel-cake
257,24.0,"Afternoon tea, Treat",16.0,"{'@type': 'NutritionInformation', 'calories': '257 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '8 grams saturated fat', 'carbohydrateContent': '24 grams carbohydrates', 'sugarContent': '12 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Nutty Florentine bars,https://www.bbcgoodfood.com/recipes/nutty-florentine-bars
304,41.0,"Afternoon tea, Dessert, Treat",14.0,"{'@type': 'NutritionInformation', 'calories': '304 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '8 grams saturated fat', 'carbohydrateContent': '41 grams carbohydrates', 'sugarContent': '28 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Orange & coriander drizzle cake,https://www.bbcgoodfood.com/recipes/orange-coriander-drizzle-cake
329,36.0,"Afternoon tea, Dessert, Treat",18.0,"{'@type': 'NutritionInformation', 'calories': '329 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '36 grams carbohydrates', 'sugarContent': '25 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Raspberry ripple blondies,https://www.bbcgoodfood.com/recipes/raspberry-ripple-blondies
116,12.0,"Afternoon tea, Treat",7.0,"{'@type': 'NutritionInformation', 'calories': '116 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '12 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '2 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",2.0,0.1,0.1,bbcgoodfood,Pistachio & orange madeleines,https://www.bbcgoodfood.com/recipes/pistachio-orange-madeleines
380,36.0,"Afternoon tea, Dessert",25.0,"{'@type': 'NutritionInformation', 'calories': '380 calories', 'fatContent': '25 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '36 grams carbohydrates', 'sugarContent': '27 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.17 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Mini victoria sponge cakes,https://www.bbcgoodfood.com/recipes/mini-victoria-sponges
744,49.0,"Dinner, Lunch, Main course, Supper",35.0,"{'@type': 'NutritionInformation', 'calories': '744 calories', 'fatContent': '35 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '49 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '62 grams protein', 'sodiumContent': '5.18 milligram of sodium'}",62.0,0.1,0.1,bbcgoodfood,Club sandwich,https://www.bbcgoodfood.com/recipes/club-sandwich
705,68.0,"Afternoon tea, Dessert, Treat",45.0,"{'@type': 'NutritionInformation', 'calories': '705 calories', 'fatContent': '45 grams fat', 'saturatedFatContent': '28 grams saturated fat', 'carbohydrateContent': '68 grams carbohydrates', 'sugarContent': '54 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '1.1 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Passion layer torte,https://www.bbcgoodfood.com/recipes/passion-layer-torte
479,59.0,"Afternoon tea, Dessert",23.0,"{'@type': 'NutritionInformation', 'calories': '479 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '59 grams carbohydrates', 'sugarContent': '37 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Date & walnut loaf,https://www.bbcgoodfood.com/recipes/date-walnut-loaf
600,75.0,"Afternoon tea, Treat",32.0,"{'@type': 'NutritionInformation', 'calories': '600 calories', 'fatContent': '32 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '75 grams carbohydrates', 'sugarContent': '65 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.83 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Cherry bakewell cake,https://www.bbcgoodfood.com/recipes/cherry-bakewell-cake
558,76.0,"Afternoon tea, Buffet, Supper, Treat",28.0,"{'@type': 'NutritionInformation', 'calories': '558 calories', 'fatContent': '28 grams fat', 'saturatedFatContent': '17 grams saturated fat', 'carbohydrateContent': '76 grams carbohydrates', 'sugarContent': '57 grams sugar', 'fiberContent': '0.6 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Classic Victoria sandwich recipe,https://www.bbcgoodfood.com/recipes/classic-victoria-sandwich-recipe
600,107.0,Treat,18.0,"{'@type': 'NutritionInformation', 'calories': '600 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '107 grams carbohydrates', 'sugarContent': '43 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.33 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Gingered rich fruit cake,https://www.bbcgoodfood.com/recipes/gingered-rich-fruit-cake
323,9.0,"Buffet, Canapes, Snack, Treat",28.0,"{'@type': 'NutritionInformation', 'calories': '323 calories', 'fatContent': '28 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '9 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '10 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",10.0,0.1,0.1,bbcgoodfood,Chorizo scotch quail’s eggs,https://www.bbcgoodfood.com/recipes/chorizo-scotch-quails-eggs
642,50.0,"Afternoon tea, Treat",46.0,"{'@type': 'NutritionInformation', 'calories': '642 calories', 'fatContent': '46 grams fat', 'saturatedFatContent': '26 grams saturated fat', 'carbohydrateContent': '50 grams carbohydrates', 'sugarContent': '32 grams sugar', 'fiberContent': '0.8 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Boozy coffee & walnut cake,https://www.bbcgoodfood.com/recipes/boozy-coffee-walnut-cake
236,43.0,"Afternoon tea, Dessert",6.0,"{'@type': 'NutritionInformation', 'calories': '236 calories', 'fatContent': '6 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '43 grams carbohydrates', 'sugarContent': '34 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '2 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",2.0,0.1,0.1,bbcgoodfood,Lemon drizzle slices,https://www.bbcgoodfood.com/recipes/lemon-drizzle-slices
465,72.0,"Afternoon tea, Dessert, Treat",16.0,"{'@type': 'NutritionInformation', 'calories': '465 calories', 'fatContent': '16 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '72 grams carbohydrates', 'sugarContent': '27 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '1 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Rhubarb & custard scones,https://www.bbcgoodfood.com/recipes/rhubarb-custard-scones
32,6.0,"Afternoon tea, Drink",0.1,"{'@type': 'NutritionInformation', 'calories': '32 calories', 'fatContent': '0.1 grams fat', 'carbohydrateContent': '6 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '1 grams protein', 'sodiumContent': '0.02 milligram of sodium'}",1.0,0.1,0.1,bbcgoodfood,Green tea with grapefruit,https://www.bbcgoodfood.com/recipes/green-tea-grapefruit
268,41.0,"Afternoon tea, Breakfast, Snack, Treat",10.0,"{'@type': 'NutritionInformation', 'calories': '268 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '41 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Classic scones with jam & clotted cream,https://www.bbcgoodfood.com/recipes/classic-scones-jam-clotted-cream
10,1.0,"Afternoon tea, Drink",0.5,"{'@type': 'NutritionInformation', 'calories': '10 calories', 'fatContent': '0.5 grams fat', 'saturatedFatContent': '0.2 grams saturated fat', 'carbohydrateContent': '1 grams carbohydrates', 'sugarContent': '0.1 grams sugar', 'fiberContent': '0.3 grams fiber', 'proteinContent': '0.5 grams protein', 'sodiumContent': '0.01 milligram of sodium'}",0.5,0.1,0.1,bbcgoodfood,Turmeric tea,https://www.bbcgoodfood.com/recipes/turmeric-tea
554,115.0,Drink,7.0,"{'@type': 'NutritionInformation', 'calories': '554 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '115 grams carbohydrates', 'sugarContent': '70 grams sugar', 'fiberContent': '0.3 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,How to make bubble tea,https://www.bbcgoodfood.com/recipes/bubble-tea
